Year,Month,Quarter,City,Store_Type,Customer_Category,Promotion,Revenue,Transactions,Avg_Order_Value,Total_Items
2020,April,2,Chicago,"Convenience Store",Homemaker,"Discount on Selected Items",780.06,14,55.72,87
2020,April,2,Chicago,"Convenience Store",Homemaker,"No Promotion",1174.05,22,53.37,124
2020,April,2,Chicago,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",1295.12,22,58.87,125
2020,April,2,Chicago,"Convenience Store",Middle-Aged,"Discount on Selected Items",627.52,13,48.27,65
2020,April,2,Chicago,"Convenience Store",Middle-Aged,"No Promotion",911.78,17,53.63,61
2020,April,2,Chicago,"Convenience Store",Professional,"BOGO (Buy One Get One)",775.11,13,59.62,56
2020,April,2,Chicago,"Convenience Store",Professional,"Discount on Selected Items",884.41,16,55.28,88
2020,April,2,Chicago,"Convenience Store",Professional,"No Promotion",695.29,10,69.53,52
2020,April,2,Chicago,"Convenience Store",Retiree,"BOGO (Buy One Get One)",669.62,13,51.51,68
2020,April,2,Chicago,"Convenience Store",Retiree,"Discount on Selected Items",1119.05,19,58.90,122
2020,April,2,Chicago,"Convenience Store",Retiree,"No Promotion",564.48,11,51.32,59
2020,April,2,Chicago,"Convenience Store","Senior Citizen","BOGO (Buy One Get One)",566.08,11,51.46,63
2020,April,2,Chicago,"Convenience Store","Senior Citizen","Discount on Selected Items",944.86,15,62.99,57
2020,April,2,Chicago,"Convenience Store","Senior Citizen","No Promotion",512.79,8,64.10,49
2020,April,2,Chicago,"Convenience Store",Student,"BOGO (Buy One Get One)",922.84,14,65.92,73
2020,April,2,Chicago,"Convenience Store",Student,"Discount on Selected Items",352.53,8,44.07,48
2020,April,2,Chicago,"Convenience Store",Student,"No Promotion",504.46,10,50.45,43
2020,April,2,Chicago,"Convenience Store",Teenager,"BOGO (Buy One Get One)",554.13,12,46.18,59
2020,April,2,Chicago,"Convenience Store",Teenager,"Discount on Selected Items",603.15,12,50.26,76
2020,April,2,Chicago,"Convenience Store",Teenager,"No Promotion",507.37,9,56.37,57
2020,April,2,Chicago,"Convenience Store","Young Adult","BOGO (Buy One Get One)",658.91,13,50.69,68
2020,April,2,Chicago,"Convenience Store","Young Adult","Discount on Selected Items",592.39,12,49.37,62
2020,April,2,Chicago,"Convenience Store","Young Adult","No Promotion",429.02,7,61.29,30
2020,April,2,Chicago,"Department Store",Homemaker,"BOGO (Buy One Get One)",436.52,8,54.57,40
2020,April,2,Chicago,"Department Store",Homemaker,"Discount on Selected Items",651.15,12,54.26,70
2020,April,2,Chicago,"Department Store",Homemaker,"No Promotion",772.68,18,42.93,90
2020,April,2,Chicago,"Department Store",Middle-Aged,"BOGO (Buy One Get One)",606.52,16,37.91,103
2020,April,2,Chicago,"Department Store",Middle-Aged,"Discount on Selected Items",723.24,11,65.75,54
2020,April,2,Chicago,"Department Store",Middle-Aged,"No Promotion",730.07,14,52.15,91
2020,April,2,Chicago,"Department Store",Professional,"BOGO (Buy One Get One)",906.55,18,50.36,118
2020,April,2,Chicago,"Department Store",Professional,"Discount on Selected Items",611.95,13,47.07,67
2020,April,2,Chicago,"Department Store",Professional,"No Promotion",532.08,11,48.37,64
2020,April,2,Chicago,"Department Store",Retiree,"BOGO (Buy One Get One)",529.83,11,48.17,59
2020,April,2,Chicago,"Department Store",Retiree,"Discount on Selected Items",373.87,13,28.76,78
2020,April,2,Chicago,"Department Store",Retiree,"No Promotion",454.36,11,41.31,53
2020,April,2,Chicago,"Department Store","Senior Citizen","BOGO (Buy One Get One)",411.52,12,34.29,63
2020,April,2,Chicago,"Department Store","Senior Citizen","Discount on Selected Items",310.04,10,31.00,56
2020,April,2,Chicago,"Department Store","Senior Citizen","No Promotion",342.02,6,57.00,35
2020,April,2,Chicago,"Department Store",Student,"BOGO (Buy One Get One)",686.80,13,52.83,78
2020,April,2,Chicago,"Department Store",Student,"Discount on Selected Items",337.22,8,42.15,47
2020,April,2,Chicago,"Department Store",Student,"No Promotion",516.51,9,57.39,66
2020,April,2,Chicago,"Department Store",Teenager,"BOGO (Buy One Get One)",402.97,7,57.57,63
2020,April,2,Chicago,"Department Store",Teenager,"Discount on Selected Items",520.08,8,65.01,56
2020,April,2,Chicago,"Department Store",Teenager,"No Promotion",583.87,14,41.71,80
2020,April,2,Chicago,"Department Store","Young Adult","BOGO (Buy One Get One)",464.63,8,58.08,41
2020,April,2,Chicago,"Department Store","Young Adult","Discount on Selected Items",615.24,14,43.95,56
2020,April,2,Chicago,"Department Store","Young Adult","No Promotion",826.70,17,48.63,102
2020,April,2,Chicago,Pharmacy,Homemaker,"BOGO (Buy One Get One)",597.46,11,54.31,58
2020,April,2,Chicago,Pharmacy,Homemaker,"Discount on Selected Items",870.57,16,54.41,95
2020,April,2,Chicago,Pharmacy,Homemaker,"No Promotion",674.34,13,51.87,53
2020,April,2,Chicago,Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",758.39,13,58.34,93
2020,April,2,Chicago,Pharmacy,Middle-Aged,"Discount on Selected Items",586.15,12,48.85,60
2020,April,2,Chicago,Pharmacy,Middle-Aged,"No Promotion",712.77,12,59.40,54
2020,April,2,Chicago,Pharmacy,Professional,"BOGO (Buy One Get One)",654.54,12,54.55,71
2020,April,2,Chicago,Pharmacy,Professional,"Discount on Selected Items",594.43,13,45.73,50
2020,April,2,Chicago,Pharmacy,Professional,"No Promotion",885.89,18,49.22,84
2020,April,2,Chicago,Pharmacy,Retiree,"BOGO (Buy One Get One)",770.06,18,42.78,85
2020,April,2,Chicago,Pharmacy,Retiree,"Discount on Selected Items",750.48,19,39.50,124
2020,April,2,Chicago,Pharmacy,Retiree,"No Promotion",656.69,13,50.51,52
2020,April,2,Chicago,Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",750.97,13,57.77,75
2020,April,2,Chicago,Pharmacy,"Senior Citizen","Discount on Selected Items",674.46,13,51.88,71
2020,April,2,Chicago,Pharmacy,"Senior Citizen","No Promotion",895.23,15,59.68,82
2020,April,2,Chicago,Pharmacy,Student,"BOGO (Buy One Get One)",329.88,6,54.98,41
2020,April,2,Chicago,Pharmacy,Student,"Discount on Selected Items",654.57,14,46.76,74
2020,April,2,Chicago,Pharmacy,Student,"No Promotion",219.12,7,31.30,29
2020,April,2,Chicago,Pharmacy,Teenager,"BOGO (Buy One Get One)",891.04,16,55.69,96
2020,April,2,Chicago,Pharmacy,Teenager,"Discount on Selected Items",703.68,15,46.91,101
2020,April,2,Chicago,Pharmacy,Teenager,"No Promotion",675.71,13,51.98,90
2020,April,2,Chicago,Pharmacy,"Young Adult","BOGO (Buy One Get One)",731.20,12,60.93,67
2020,April,2,Chicago,Pharmacy,"Young Adult","Discount on Selected Items",518.10,9,57.57,46
2020,April,2,Chicago,Pharmacy,"Young Adult","No Promotion",537.09,12,44.76,53
2020,April,2,Chicago,"Specialty Store",Homemaker,"BOGO (Buy One Get One)",471.59,8,58.95,45
2020,April,2,Chicago,"Specialty Store",Homemaker,"Discount on Selected Items",382.63,8,47.83,54
2020,April,2,Chicago,"Specialty Store",Homemaker,"No Promotion",816.38,15,54.43,73
2020,April,2,Chicago,"Specialty Store",Middle-Aged,"BOGO (Buy One Get One)",871.67,15,58.11,78
2020,April,2,Chicago,"Specialty Store",Middle-Aged,"Discount on Selected Items",743.09,16,46.44,94
2020,April,2,Chicago,"Specialty Store",Middle-Aged,"No Promotion",673.51,12,56.13,56
2020,April,2,Chicago,"Specialty Store",Professional,"BOGO (Buy One Get One)",1295.69,21,61.70,100
2020,April,2,Chicago,"Specialty Store",Professional,"Discount on Selected Items",768.36,15,51.22,73
2020,April,2,Chicago,"Specialty Store",Professional,"No Promotion",569.10,10,56.91,56
2020,April,2,Chicago,"Specialty Store",Retiree,"BOGO (Buy One Get One)",471.28,10,47.13,63
2020,April,2,Chicago,"Specialty Store",Retiree,"Discount on Selected Items",565.55,13,43.50,64
2020,April,2,Chicago,"Specialty Store",Retiree,"No Promotion",531.05,11,48.28,68
2020,April,2,Chicago,"Specialty Store","Senior Citizen","BOGO (Buy One Get One)",524.60,13,40.35,57
2020,April,2,Chicago,"Specialty Store","Senior Citizen","Discount on Selected Items",635.12,14,45.37,80
2020,April,2,Chicago,"Specialty Store","Senior Citizen","No Promotion",825.38,18,45.85,108
2020,April,2,Chicago,"Specialty Store",Student,"BOGO (Buy One Get One)",655.24,11,59.57,50
2020,April,2,Chicago,"Specialty Store",Student,"Discount on Selected Items",1059.45,15,70.63,110
2020,April,2,Chicago,"Specialty Store",Student,"No Promotion",934.80,14,66.77,81
2020,April,2,Chicago,"Specialty Store",Teenager,"BOGO (Buy One Get One)",1148.23,23,49.92,143
2020,April,2,Chicago,"Specialty Store",Teenager,"Discount on Selected Items",803.80,16,50.24,90
2020,April,2,Chicago,"Specialty Store",Teenager,"No Promotion",555.78,11,50.53,59
2020,April,2,Chicago,"Specialty Store","Young Adult","BOGO (Buy One Get One)",708.21,13,54.48,62
2020,April,2,Chicago,"Specialty Store","Young Adult","Discount on Selected Items",534.75,11,48.61,46
2020,April,2,Chicago,"Specialty Store","Young Adult","No Promotion",760.19,16,47.51,71
2020,April,2,Chicago,Supermarket,Homemaker,"BOGO (Buy One Get One)",617.84,10,61.78,46
2020,April,2,Chicago,Supermarket,Homemaker,"Discount on Selected Items",832.24,12,69.35,70
2020,April,2,Chicago,Supermarket,Homemaker,"No Promotion",964.92,14,68.92,70
2020,April,2,Chicago,Supermarket,Middle-Aged,"BOGO (Buy One Get One)",1043.60,16,65.23,70
2020,April,2,Chicago,Supermarket,Middle-Aged,"Discount on Selected Items",842.64,15,56.18,77
2020,April,2,Chicago,Supermarket,Middle-Aged,"No Promotion",656.48,13,50.50,57
2020,April,2,Chicago,Supermarket,Professional,"BOGO (Buy One Get One)",901.97,16,56.37,78
2020,April,2,Chicago,Supermarket,Professional,"Discount on Selected Items",472.28,7,67.47,44
2020,April,2,Chicago,Supermarket,Professional,"No Promotion",954.75,16,59.67,80
2020,April,2,Chicago,Supermarket,Retiree,"BOGO (Buy One Get One)",574.66,12,47.89,69
2020,April,2,Chicago,Supermarket,Retiree,"Discount on Selected Items",618.89,13,47.61,58
2020,April,2,Chicago,Supermarket,Retiree,"No Promotion",1117.44,22,50.79,137
2020,April,2,Chicago,Supermarket,"Senior Citizen","BOGO (Buy One Get One)",675.31,12,56.28,58
2020,April,2,Chicago,Supermarket,"Senior Citizen","Discount on Selected Items",905.43,19,47.65,107
2020,April,2,Chicago,Supermarket,"Senior Citizen","No Promotion",739.85,15,49.32,90
2020,April,2,Chicago,Supermarket,Student,"BOGO (Buy One Get One)",914.85,16,57.18,84
2020,April,2,Chicago,Supermarket,Student,"Discount on Selected Items",1094.84,22,49.77,121
2020,April,2,Chicago,Supermarket,Student,"No Promotion",648.63,10,64.86,59
2020,April,2,Chicago,Supermarket,Teenager,"BOGO (Buy One Get One)",517.91,12,43.16,62
2020,April,2,Chicago,Supermarket,Teenager,"Discount on Selected Items",893.93,17,52.58,95
2020,April,2,Chicago,Supermarket,Teenager,"No Promotion",713.56,12,59.46,52
2020,April,2,Chicago,Supermarket,"Young Adult","BOGO (Buy One Get One)",767.42,13,59.03,70
2020,April,2,Chicago,Supermarket,"Young Adult","Discount on Selected Items",951.52,18,52.86,90
2020,April,2,Chicago,Supermarket,"Young Adult","No Promotion",543.76,11,49.43,60
2020,April,2,Chicago,"Warehouse Club",Homemaker,"BOGO (Buy One Get One)",899.80,14,64.27,67
2020,April,2,Chicago,"Warehouse Club",Homemaker,"Discount on Selected Items",1120.79,16,70.05,53
2020,April,2,Chicago,"Warehouse Club",Homemaker,"No Promotion",501.13,9,55.68,45
2020,April,2,Chicago,"Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",394.74,10,39.47,45
2020,April,2,Chicago,"Warehouse Club",Middle-Aged,"Discount on Selected Items",447.48,11,40.68,45
2020,April,2,Chicago,"Warehouse Club",Middle-Aged,"No Promotion",844.84,16,52.80,106
2020,April,2,Chicago,"Warehouse Club",Professional,"BOGO (Buy One Get One)",923.48,16,57.72,99
2020,April,2,Chicago,"Warehouse Club",Professional,"Discount on Selected Items",1108.19,18,61.57,93
2020,April,2,Chicago,"Warehouse Club",Professional,"No Promotion",247.12,9,27.46,44
2020,April,2,Chicago,"Warehouse Club",Retiree,"BOGO (Buy One Get One)",655.75,11,59.61,52
2020,April,2,Chicago,"Warehouse Club",Retiree,"Discount on Selected Items",565.95,11,51.45,43
2020,April,2,Chicago,"Warehouse Club",Retiree,"No Promotion",557.94,10,55.79,51
2020,April,2,Chicago,"Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",630.97,9,70.11,61
2020,April,2,Chicago,"Warehouse Club","Senior Citizen","Discount on Selected Items",736.94,15,49.13,82
2020,April,2,Chicago,"Warehouse Club","Senior Citizen","No Promotion",548.23,12,45.69,58
2020,April,2,Chicago,"Warehouse Club",Student,"BOGO (Buy One Get One)",709.94,13,54.61,68
2020,April,2,Chicago,"Warehouse Club",Student,"Discount on Selected Items",604.79,13,46.52,76
2020,April,2,Chicago,"Warehouse Club",Student,"No Promotion",1047.08,21,49.86,103
2020,April,2,Chicago,"Warehouse Club",Teenager,"BOGO (Buy One Get One)",727.99,16,45.50,77
2020,April,2,Chicago,"Warehouse Club",Teenager,"Discount on Selected Items",863.07,17,50.77,103
2020,April,2,Chicago,"Warehouse Club",Teenager,"No Promotion",769.53,13,59.19,73
2020,April,2,Chicago,"Warehouse Club","Young Adult","BOGO (Buy One Get One)",891.70,15,59.45,74
2020,April,2,Chicago,"Warehouse Club","Young Adult","Discount on Selected Items",901.50,16,56.34,79
2020,April,2,Chicago,"Warehouse Club","Young Adult","No Promotion",579.70,13,44.59,103
2020,April,2,Dallas,"Convenience Store",Homemaker,"BOGO (Buy One Get One)",1087.08,17,63.95,116
2020,April,2,Dallas,"Convenience Store",Homemaker,"Discount on Selected Items",652.31,13,50.18,100
2020,April,2,Dallas,"Convenience Store",Homemaker,"No Promotion",984.92,15,65.66,78
2020,April,2,Dallas,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",452.71,8,56.59,51
2020,April,2,Dallas,"Convenience Store",Middle-Aged,"Discount on Selected Items",930.42,18,51.69,123
2020,April,2,Dallas,"Convenience Store",Middle-Aged,"No Promotion",511.72,11,46.52,54
2020,April,2,Dallas,"Convenience Store",Professional,"BOGO (Buy One Get One)",466.13,9,51.79,47
2020,April,2,Dallas,"Convenience Store",Professional,"Discount on Selected Items",969.52,15,64.63,88
2020,April,2,Dallas,"Convenience Store",Professional,"No Promotion",770.03,16,48.13,97
2020,April,2,Dallas,"Convenience Store",Retiree,"BOGO (Buy One Get One)",455.02,10,45.50,57
2020,April,2,Dallas,"Convenience Store",Retiree,"Discount on Selected Items",647.10,11,58.83,63
2020,April,2,Dallas,"Convenience Store",Retiree,"No Promotion",262.35,9,29.15,52
2020,April,2,Dallas,"Convenience Store","Senior Citizen","BOGO (Buy One Get One)",896.53,16,56.03,102
2020,April,2,Dallas,"Convenience Store","Senior Citizen","Discount on Selected Items",883.17,16,55.20,87
2020,April,2,Dallas,"Convenience Store","Senior Citizen","No Promotion",827.07,14,59.08,84
2020,April,2,Dallas,"Convenience Store",Student,"BOGO (Buy One Get One)",404.85,9,44.98,50
2020,April,2,Dallas,"Convenience Store",Student,"Discount on Selected Items",771.66,14,55.12,82
2020,April,2,Dallas,"Convenience Store",Student,"No Promotion",893.58,16,55.85,115
2020,April,2,Dallas,"Convenience Store",Teenager,"BOGO (Buy One Get One)",765.52,15,51.03,90
2020,April,2,Dallas,"Convenience Store",Teenager,"Discount on Selected Items",632.39,10,63.24,80
2020,April,2,Dallas,"Convenience Store",Teenager,"No Promotion",452.67,10,45.27,61
2020,April,2,Dallas,"Convenience Store","Young Adult","BOGO (Buy One Get One)",336.61,8,42.08,44
2020,April,2,Dallas,"Convenience Store","Young Adult","Discount on Selected Items",879.20,16,54.95,108
2020,April,2,Dallas,"Convenience Store","Young Adult","No Promotion",341.46,6,56.91,27
2020,April,2,Dallas,"Department Store",Homemaker,"BOGO (Buy One Get One)",382.79,8,47.85,38
2020,April,2,Dallas,"Department Store",Homemaker,"Discount on Selected Items",772.71,15,51.51,71
2020,April,2,Dallas,"Department Store",Homemaker,"No Promotion",751.10,14,53.65,79
2020,April,2,Dallas,"Department Store",Middle-Aged,"BOGO (Buy One Get One)",907.38,20,45.37,125
2020,April,2,Dallas,"Department Store",Middle-Aged,"Discount on Selected Items",1127.23,19,59.33,105
2020,April,2,Dallas,"Department Store",Middle-Aged,"No Promotion",759.37,14,54.24,90
2020,April,2,Dallas,"Department Store",Professional,"BOGO (Buy One Get One)",910.84,15,60.72,93
2020,April,2,Dallas,"Department Store",Professional,"Discount on Selected Items",1257.35,20,62.87,100
2020,April,2,Dallas,"Department Store",Professional,"No Promotion",998.78,18,55.49,94
2020,April,2,Dallas,"Department Store",Retiree,"BOGO (Buy One Get One)",571.92,11,51.99,77
2020,April,2,Dallas,"Department Store",Retiree,"Discount on Selected Items",793.42,14,56.67,82
2020,April,2,Dallas,"Department Store",Retiree,"No Promotion",1338.62,24,55.78,135
2020,April,2,Dallas,"Department Store","Senior Citizen","BOGO (Buy One Get One)",758.79,16,47.42,96
2020,April,2,Dallas,"Department Store","Senior Citizen","Discount on Selected Items",397.47,6,66.25,21
2020,April,2,Dallas,"Department Store","Senior Citizen","No Promotion",967.82,18,53.77,103
2020,April,2,Dallas,"Department Store",Student,"BOGO (Buy One Get One)",645.29,13,49.64,66
2020,April,2,Dallas,"Department Store",Student,"Discount on Selected Items",700.67,14,50.05,92
2020,April,2,Dallas,"Department Store",Student,"No Promotion",1078.79,20,53.94,128
2020,April,2,Dallas,"Department Store",Teenager,"BOGO (Buy One Get One)",505.24,11,45.93,73
2020,April,2,Dallas,"Department Store",Teenager,"Discount on Selected Items",781.65,13,60.13,87
2020,April,2,Dallas,"Department Store",Teenager,"No Promotion",860.28,18,47.79,72
2020,April,2,Dallas,"Department Store","Young Adult","BOGO (Buy One Get One)",818.42,14,58.46,72
2020,April,2,Dallas,"Department Store","Young Adult","Discount on Selected Items",612.94,12,51.08,55
2020,April,2,Dallas,"Department Store","Young Adult","No Promotion",510.92,16,31.93,86
2020,April,2,Dallas,Pharmacy,Homemaker,"BOGO (Buy One Get One)",840.56,15,56.04,85
2020,April,2,Dallas,Pharmacy,Homemaker,"Discount on Selected Items",370.51,9,41.17,55
2020,April,2,Dallas,Pharmacy,Homemaker,"No Promotion",326.08,8,40.76,48
2020,April,2,Dallas,Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",629.80,12,52.48,53
2020,April,2,Dallas,Pharmacy,Middle-Aged,"Discount on Selected Items",710.95,13,54.69,59
2020,April,2,Dallas,Pharmacy,Middle-Aged,"No Promotion",434.81,8,54.35,48
2020,April,2,Dallas,Pharmacy,Professional,"BOGO (Buy One Get One)",504.15,8,63.02,57
2020,April,2,Dallas,Pharmacy,Professional,"Discount on Selected Items",1093.34,20,54.67,109
2020,April,2,Dallas,Pharmacy,Professional,"No Promotion",824.18,12,68.68,60
2020,April,2,Dallas,Pharmacy,Retiree,"BOGO (Buy One Get One)",795.59,17,46.80,78
2020,April,2,Dallas,Pharmacy,Retiree,"Discount on Selected Items",540.62,12,45.05,73
2020,April,2,Dallas,Pharmacy,Retiree,"No Promotion",392.79,10,39.28,55
2020,April,2,Dallas,Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",343.42,10,34.34,61
2020,April,2,Dallas,Pharmacy,"Senior Citizen","Discount on Selected Items",650.02,16,40.63,82
2020,April,2,Dallas,Pharmacy,"Senior Citizen","No Promotion",1106.82,23,48.12,142
2020,April,2,Dallas,Pharmacy,Student,"BOGO (Buy One Get One)",801.34,14,57.24,91
2020,April,2,Dallas,Pharmacy,Student,"Discount on Selected Items",742.23,12,61.85,60
2020,April,2,Dallas,Pharmacy,Student,"No Promotion",708.91,11,64.45,72
2020,April,2,Dallas,Pharmacy,Teenager,"BOGO (Buy One Get One)",569.04,11,51.73,52
